ID,Timestamp,Contents,Attachments
933048470984593459,2022-01-18 17:21:30.685000+00:00,"Torpediniformes, Electric Rays.  There are 69 (nice) species in four families. Sometimes they get the name crampfish or numbfish, the word torpere means ""to paralyze"" in Latin, which hints at the purpose and strength of their electrogenic capabilities. 
They eat fish and inverts like crabs, lying in wait and then using their electricity to shock their prey. 
Electric rays have huge electric organs on either side of their body, taking up a good chunk of the round disk that makes up their body. The organs essentially build up a charge like a battery and then discharge the electricity all at once when needed. The organ is made up of many gelatinous columns that act as batteries individually. The largest rays can produce voltages around 220 volts, at around 30 amps. That's a lower voltage but higher amperage than an electric eel, most people think that's due to different conductivities between the saltwater the rays live in and the freshwater the eels live in. The method of generation is slightly different too, check out the electric eel fact! The eels generally have their generation set up in series, good to overwhelm the strong resistance of freshwater. In salt water, the rays have the organs set up in parallel, as the strongest resistance is the organ itself. But the saltwater is so conductive they need really strong current to produce any results. 
In ancient times the shock from the fish was used for various things. In humans it usually causes cramps, or numbness, not anything too dangerous. There is some evidence the Ancient Greeks used them to help numb pain during childbirth or surgeries. In Compositiones Medicae written in Rome around 46 AD, they are prescribed for headaches and gout (they likely don't help with either). 
Before electricity was discovered, they were thought to be magical. They were taken as evidence that nature had abilities far beyond what humans would ever understand. However, that all changed with Henry Cavendish, a famous scientist who did a LOT of stuff. He proved that he could produce the same effect using batteries, proving that the rays used electricity.",
932738981211308173,2022-01-17 20:51:42.573000+00:00,"Unfortunately the only image I can find that seems to be a wedgefish for free, this is a  African wedgefish.",https://cdn.discordapp.com/attachments/806614781083516958/932738980741517362/unknown.png
932738528226443374,2022-01-17 20:49:54.573000+00:00,Giant Shovelnose Ray!,https://cdn.discordapp.com/attachments/806614781083516958/932738527958032424/unknown.png
932738363168002059,2022-01-17 20:49:15.220000+00:00,"A Eastern fiddler ray, a Banjo ray.",https://cdn.discordapp.com/attachments/806614781083516958/932738363109306398/unknown.png
932738230854516766,2022-01-17 20:48:43.674000+00:00,"Okay, time for a brief correction! While sawfish are Rhinopristiformes, they are not the only group that is  in there. Their usually called shovelnose rays all together. 
The whole group is actually in a bit of trouble, they all are slow reproducing and easily entangled in nets. They are targeted for finning operations, and are all at pretty high risk. 
There's actually 5 families under this order, and they all have fun names! The giant guitarfishes, sawfishes, banjo rays, guitarfishes and wedgefishes. They all sorta look a bit like musical instruments.",
932426010610266196,2022-01-17 00:08:04.567000+00:00,"And this big ol' living carpet (not really that big) is a Marbled electric ray, a member of the Torpediniformes.",https://cdn.discordapp.com/attachments/806614781083516958/932426010652196884/Torpedo_marmorata2.png
932425711338291261,2022-01-17 00:06:53.215000+00:00,"A little skate, a Rajiform.",https://cdn.discordapp.com/attachments/806614781083516958/932425711388594217/Leucoraja_erinacea.png
932425604630990928,2022-01-17 00:06:27.774000+00:00,"A common Guitarfish, a member of Rhinopristiformes.",https://cdn.discordapp.com/attachments/806614781083516958/932425604039585812/1920px-Rhinobatos_Rhinobatos.png
932425340733775935,2022-01-17 00:05:24.856000+00:00,"A round ribbontail ray, an obvious Mylobatiform.",https://cdn.discordapp.com/attachments/806614781083516958/932425340280795176/1920px-Round_ribbontail_ray_from_Lakshadweep_JJH_edit.png
932425167005683862,2022-01-17 00:04:43.436000+00:00,"Okay after that fun break, I do want to talk a bit about ray orders! We talked about the types of shark orders, and listed 8 orders. what we call ""rays"" are usually about 4 orders, Myliobatiformes, Rhinopristiformes, Rajiformes, and Torpediniformes. We already talked about Rhinopristiformes, those are the sawfish! 
Myliobatiformes are essentially your default rays. They usually have rounded bodies, and the tail that you probably picture when you think of a stingray. Most species are benthic, meaning that they live on the bottom. These rays are the ones most commonly responsible for stings on humans, as they live coastally and on the bottom, making them easy to step on. Short-tail stingrays and Southern stingrays are common examples of these species. It's important to note that this is a very diverse group, with the giant, not rounded, not benthic Manta ray in it, so a lot of the ""Usually(s)"" I'm throwing out here are not very usual. 
Rajiformes, the skates. Another group we've talked about before! Skates generally lack the barb that stingrays have, and are usually shorter in tail length, and usually more fish-like in appearance. Check out the Skate vs. Ray fact for more!
A group that frankly deserves its own fact, Torpediniformes. The electric rays. They are usually very round and flat, and are noted by their ability to discharge electric shocks. I think I want to do a fact on these guys so I'ma leave it here.",
932037842169921566,2022-01-15 22:25:37.999000+00:00,The careful removal of a hook from a fish... Can you tell what this person is doing wrong? ||The hands are dry! ||,https://cdn.discordapp.com/attachments/806614781083516958/932037841893089300/fish-swallow-hook-e1627301445369.png
932037490133569556,2022-01-15 22:24:14.067000+00:00,Here's what a disgorger looks like!,https://cdn.discordapp.com/attachments/806614781083516958/932037489231822888/ringers-floating-disgorgers-2643-1600.png
932037294658052136,2022-01-15 22:23:27.462000+00:00,"So, let’s talk catch and release! This is a practice where after catching a fish on a hook, if fishing recreationally it is somewhat common to release the fish back into the water alive. If one likes to fish for pleasure or recreation, it's probably the best way to fish for the animals and their habitat. 
However, one should keep in mind that catch and release fishing is not entirely safe for the fish. Oftentimes there are many problems that could cause the fish to die during or after being fished. Some are impossible to avoid, others can be prevented. Let's talk factors that kill fish.
Sometimes you're just working with a delicate or already stressed fish. If the environment is having problems, or the fish is sick, the fish will already be close to death before you catch it and the stress and exhaustion from being caught will kill it. Not much you can do about that, but try not to go fishing during times where fish will be under a lot of stress. Think about the weather, avoid fishing during times when the water is especially hot or cold. 
Where the fish was hooked is also important. A properly caught fish should have the hook pierce them though their lips, thin tissue that will not cause too much of a a problem and will heal quickly. However, sometimes fish swallow hooks and they pierce them though their throat or stomachs. The hook can also pierce the gills. That will likely kill the fish. Fishing properly can reduce the chance of this happening, but if it happens the best thing to do is to try and remove the hook using pliers or a disgorger (a special tool for this purpose). 
If the fish is caught in deeper water, it will have some serious issues due to the swim bladder. You can pierce it to help, but it's iffy on if that solves the problem. See the swim bladder fact for more! 
If you keep the fish out of water too long, play with the fish, or over exhaust the fish too much, the fish will likely die. Handle the fish as little as possible as every finger touch will wear off some of the fish’s slime coat. Only ever handle fish with wet hands. Keep the fish wet, and be gentle but firm with your touch when you do have to handle them, dropping the fish is likely worse than gripping it.",
